Bakery[Date],Bakery[Time],Bakery[day of week],Bakery[total],Bakery[Name],Bakery[Quantity],Bakery[Bakery price.price],Bakery[NewTime]
"15/02/2020 00:00:00","30/12/1899 12:55:00","Saturday","20500","orange pound","1","4500","1:00:00 PM"
"08/02/2020 00:00:00","30/12/1899 13:01:00","Saturday","24300","orange pound","1","4500","1:30:00 PM"
"14/03/2020 00:00:00","30/12/1899 13:05:00","Saturday","14500","orange pound","1","4500","1:30:00 PM"
"22/02/2020 00:00:00","30/12/1899 13:10:00","Saturday","22000","orange pound","1","4500","1:30:00 PM"
"28/12/2019 00:00:00","30/12/1899 13:12:00","Saturday","18800","orange pound","1","4500","1:30:00 PM"
"08/02/2020 00:00:00","30/12/1899 13:14:00","Saturday","25600","orange pound","1","4500","1:30:00 PM"
"07/03/2020 00:00:00","30/12/1899 13:17:00","Saturday","15500","orange pound","1","4500","1:30:00 PM"
"03/08/2019 00:00:00","30/12/1899 13:20:00","Saturday","16300","orange pound","1","4500","1:30:00 PM"
"21/03/2020 00:00:00","30/12/1899 13:32:00","Saturday","19300","orange pound","1","4500","2:00:00 PM"
"28/03/2020 00:00:00","30/12/1899 13:36:00","Saturday","18000","orange pound","1","4500","2:00:00 PM"
"07/12/2019 00:00:00","30/12/1899 13:39:00","Saturday","30800","orange pound","1","4500","2:00:00 PM"
"07/12/2019 00:00:00","30/12/1899 13:50:00","Saturday","14500","orange pound","1","4500","2:00:00 PM"
"07/12/2019 00:00:00","30/12/1899 13:55:00","Saturday","28600","orange pound","1","4500","2:00:00 PM"
"25/04/2020 00:00:00","30/12/1899 13:56:00","Saturday","19000","orange pound","1","4500","2:00:00 PM"
"27/07/2019 00:00:00","30/12/1899 14:05:00","Saturday","32600","orange pound","1","4500","2:30:00 PM"
"09/11/2019 00:00:00","30/12/1899 14:06:00","Saturday","15800","orange pound","1","4500","2:30:00 PM"
"04/04/2020 00:00:00","30/12/1899 14:07:00","Saturday","19600","orange pound","1","4500","2:30:00 PM"
"17/08/2019 00:00:00","30/12/1899 14:07:00","Saturday","19000","orange pound","1","4500","2:30:00 PM"
"28/09/2019 00:00:00","30/12/1899 14:07:00","Saturday","25800","orange pound","1","4500","2:30:00 PM"
"18/04/2020 00:00:00","30/12/1899 14:12:00","Saturday","30100","orange pound","1","4500","2:30:00 PM"
"21/09/2019 00:00:00","30/12/1899 14:15:00","Saturday","19300","orange pound","1","4500","2:30:00 PM"
"25/04/2020 00:00:00","30/12/1899 14:25:00","Saturday","22800","orange pound","1","4500","2:30:00 PM"
"25/04/2020 00:00:00","30/12/1899 14:27:00","Saturday","20800","orange pound","1","4500","2:30:00 PM"
"21/12/2019 00:00:00","30/12/1899 14:28:00","Saturday","18500","orange pound","1","4500","2:30:00 PM"
"14/03/2020 00:00:00","30/12/1899 14:36:00","Saturday","16100","orange pound","1","4500","3:00:00 PM"
"21/12/2019 00:00:00","30/12/1899 14:43:00","Saturday","30900","orange pound","1","4500","3:00:00 PM"
"02/05/2020 00:00:00","30/12/1899 14:45:00","Saturday","24100","orange pound","1","4500","3:00:00 PM"
"05/10/2019 00:00:00","30/12/1899 15:00:00","Saturday","15500","orange pound","1","4500","3:30:00 PM"
"13/07/2019 00:00:00","30/12/1899 15:08:00","Saturday","15800","orange pound","1","4500","3:30:00 PM"
"11/01/2020 00:00:00","30/12/1899 15:10:00","Saturday","15800","orange pound","1","4500","3:30:00 PM"
"21/03/2020 00:00:00","30/12/1899 15:14:00","Saturday","19600","orange pound","1","4500","3:30:00 PM"
"07/09/2019 00:00:00","30/12/1899 15:22:00","Saturday","26300","orange pound","1","4500","3:30:00 PM"
"08/02/2020 00:00:00","30/12/1899 15:24:00","Saturday","20800","orange pound","1","4500","3:30:00 PM"
"23/11/2019 00:00:00","30/12/1899 15:54:00","Saturday","19500","orange pound","1","4500","4:00:00 PM"
"28/09/2019 00:00:00","30/12/1899 16:12:00","Saturday","15800","orange pound","1","4500","4:30:00 PM"
"25/04/2020 00:00:00","30/12/1899 16:13:00","Saturday","15800","orange pound","1","4500","4:30:00 PM"
"09/11/2019 00:00:00","30/12/1899 16:23:00","Saturday","14800","orange pound","1","4500","4:30:00 PM"
"02/11/2019 00:00:00","30/12/1899 16:40:00","Saturday","28800","orange pound","1","4500","5:00:00 PM"
"30/11/2019 00:00:00","30/12/1899 17:04:00","Saturday","27600","orange pound","1","4500","5:30:00 PM"
"22/02/2020 00:00:00","30/12/1899 17:20:00","Saturday","15300","orange pound","1","4500","5:30:00 PM"
"04/01/2020 00:00:00","30/12/1899 17:23:00","Saturday","16500","orange pound","1","4500","5:30:00 PM"
"06/02/2020 00:00:00","30/12/1899 11:05:00","Thursday","14500","orange pound","1","4500","11:30:00 AM"
"09/04/2020 00:00:00","30/12/1899 11:05:00","Thursday","18800","orange pound","1","4500","11:30:00 AM"
"31/10/2019 00:00:00","30/12/1899 11:05:00","Thursday","55800","orange pound","1","4500","11:30:00 AM"
"23/04/2020 00:00:00","30/12/1899 11:07:00","Thursday","20900","orange pound","1","4500","11:30:00 AM"
"20/02/2020 00:00:00","30/12/1899 11:11:00","Thursday","23800","orange pound","1","4500","11:30:00 AM"
"06/02/2020 00:00:00","30/12/1899 11:16:00","Thursday","20900","orange pound","1","4500","11:30:00 AM"
"23/01/2020 00:00:00","30/12/1899 11:17:00","Thursday","58700","orange pound","1","4500","11:30:00 AM"
"24/10/2019 00:00:00","30/12/1899 11:18:00","Thursday","18800","orange pound","1","4500","11:30:00 AM"
"30/04/2020 00:00:00","30/12/1899 11:18:00","Thursday","31300","orange pound","1","4500","11:30:00 AM"
"12/03/2020 00:00:00","30/12/1899 11:20:00","Thursday","34100","orange pound","1","4500","11:30:00 AM"
"02/01/2020 00:00:00","30/12/1899 11:23:00","Thursday","20300","orange pound","1","4500","11:30:00 AM"
"27/02/2020 00:00:00","30/12/1899 11:23:00","Thursday","23800","orange pound","1","4500","11:30:00 AM"
"27/02/2020 00:00:00","30/12/1899 11:25:00","Thursday","23100","orange pound","1","4500","11:30:00 AM"
"05/09/2019 00:00:00","30/12/1899 11:27:00","Thursday","21800","orange pound","1","4500","11:30:00 AM"
"12/03/2020 00:00:00","30/12/1899 11:31:00","Thursday","18000","orange pound","1","4500","12:00:00 PM"
"02/01/2020 00:00:00","30/12/1899 11:33:00","Thursday","42900","orange pound","1","4500","12:00:00 PM"
"09/01/2020 00:00:00","30/12/1899 11:39:00","Thursday","28300","orange pound","1","4500","12:00:00 PM"
"23/04/2020 00:00:00","30/12/1899 11:40:00","Thursday","28500","orange pound","1","4500","12:00:00 PM"
"12/03/2020 00:00:00","30/12/1899 11:42:00","Thursday","27800","orange pound","1","4500","12:00:00 PM"
"19/12/2019 00:00:00","30/12/1899 11:45:00","Thursday","35300","orange pound","1","4500","12:00:00 PM"
"15/08/2019 00:00:00","30/12/1899 11:49:00","Thursday","15100","orange pound","1","4500","12:00:00 PM"
"01/08/2019 00:00:00","30/12/1899 11:50:00","Thursday","14800","orange pound","1","4500","12:00:00 PM"
"16/04/2020 00:00:00","30/12/1899 11:51:00","Thursday","18800","orange pound","1","4500","12:00:00 PM"
"24/10/2019 00:00:00","30/12/1899 11:53:00","Thursday","21800","orange pound","1","4500","12:00:00 PM"
"15/08/2019 00:00:00","30/12/1899 11:53:00","Thursday","15000","orange pound","1","4500","12:00:00 PM"
"05/09/2019 00:00:00","30/12/1899 12:12:00","Thursday","19600","orange pound","1","4500","12:30:00 PM"
"16/04/2020 00:00:00","30/12/1899 12:15:00","Thursday","27600","orange pound","1","4500","12:30:00 PM"
"01/08/2019 00:00:00","30/12/1899 12:15:00","Thursday","20600","orange pound","1","4500","12:30:00 PM"
"26/12/2019 00:00:00","30/12/1899 12:16:00","Thursday","20500","orange pound","1","4500","12:30:00 PM"
"03/10/2019 00:00:00","30/12/1899 12:17:00","Thursday","28300","orange pound","1","4500","12:30:00 PM"
"31/10/2019 00:00:00","30/12/1899 12:18:00","Thursday","14800","orange pound","1","4500","12:30:00 PM"
"19/09/2019 00:00:00","30/12/1899 12:23:00","Thursday","20000","orange pound","1","4500","12:30:00 PM"
"19/03/2020 00:00:00","30/12/1899 12:25:00","Thursday","23100","orange pound","1","4500","12:30:00 PM"
"09/01/2020 00:00:00","30/12/1899 12:27:00","Thursday","28800","orange pound","1","4500","12:30:00 PM"
"07/11/2019 00:00:00","30/12/1899 12:31:00","Thursday","14800","orange pound","1","4500","1:00:00 PM"
"02/04/2020 00:00:00","30/12/1899 12:38:00","Thursday","18000","orange pound","1","4500","1:00:00 PM"
"02/01/2020 00:00:00","30/12/1899 12:50:00","Thursday","29300","orange pound","1","4500","1:00:00 PM"
"12/12/2019 00:00:00","30/12/1899 12:57:00","Thursday","23300","orange pound","1","4500","1:00:00 PM"
"22/08/2019 00:00:00","30/12/1899 13:07:00","Thursday","26600","orange pound","1","4500","1:30:00 PM"
"14/11/2019 00:00:00","30/12/1899 13:10:00","Thursday","39300","orange pound","1","4500","1:30:00 PM"
"02/04/2020 00:00:00","30/12/1899 13:12:00","Thursday","15800","orange pound","1","4500","1:30:00 PM"
"02/04/2020 00:00:00","30/12/1899 13:12:00","Thursday","23100","orange pound","1","4500","1:30:00 PM"
"06/02/2020 00:00:00","30/12/1899 13:13:00","Thursday","21300","orange pound","1","4500","1:30:00 PM"
"19/09/2019 00:00:00","30/12/1899 13:24:00","Thursday","15300","orange pound","1","4500","1:30:00 PM"
"31/10/2019 00:00:00","30/12/1899 13:29:00","Thursday","25000","orange pound","1","4500","1:30:00 PM"
"05/03/2020 00:00:00","30/12/1899 13:36:00","Thursday","25700","orange pound","1","4500","2:00:00 PM"
"07/11/2019 00:00:00","30/12/1899 13:43:00","Thursday","27900","orange pound","1","4500","2:00:00 PM"
"12/09/2019 00:00:00","30/12/1899 13:51:00","Thursday","27600","orange pound","1","4500","2:00:00 PM"
"12/03/2020 00:00:00","30/12/1899 13:56:00","Thursday","47000","orange pound","1","4500","2:00:00 PM"
"09/01/2020 00:00:00","30/12/1899 13:59:00","Thursday","19800","orange pound","1","4500","2:00:00 PM"
"27/02/2020 00:00:00","30/12/1899 14:22:00","Thursday","22000","orange pound","1","4500","2:30:00 PM"
"29/08/2019 00:00:00","30/12/1899 14:31:00","Thursday","15500","orange pound","1","4500","3:00:00 PM"
"07/11/2019 00:00:00","30/12/1899 14:44:00","Thursday","26800","orange pound","1","4500","3:00:00 PM"
"03/10/2019 00:00:00","30/12/1899 14:44:00","Thursday","19300","orange pound","1","4500","3:00:00 PM"
"19/03/2020 00:00:00","30/12/1899 14:47:00","Thursday","15100","orange pound","1","4500","3:00:00 PM"
"05/03/2020 00:00:00","30/12/1899 14:49:00","Thursday","20800","orange pound","1","4500","3:00:00 PM"
"08/08/2019 00:00:00","30/12/1899 14:52:00","Thursday","17000","orange pound","1","4500","3:00:00 PM"
"06/02/2020 00:00:00","30/12/1899 14:58:00","Thursday","20300","orange pound","1","4500","3:00:00 PM"
"30/04/2020 00:00:00","30/12/1899 15:01:00","Thursday","18800","orange pound","1","4500","3:30:00 PM"
"26/03/2020 00:00:00","30/12/1899 15:07:00","Thursday","15800","orange pound","1","4500","3:30:00 PM"
"12/03/2020 00:00:00","30/12/1899 15:17:00","Thursday","22800","orange pound","1","4500","3:30:00 PM"
"26/12/2019 00:00:00","30/12/1899 15:18:00","Thursday","15300","orange pound","1","4500","3:30:00 PM"
"09/01/2020 00:00:00","30/12/1899 15:22:00","Thursday","23300","orange pound","1","4500","3:30:00 PM"
"13/02/2020 00:00:00","30/12/1899 15:22:00","Thursday","31300","orange pound","1","4500","3:30:00 PM"
"05/12/2019 00:00:00","30/12/1899 15:22:00","Thursday","15800","orange pound","1","4500","3:30:00 PM"
"22/08/2019 00:00:00","30/12/1899 15:24:00","Thursday","26000","orange pound","1","4500","3:30:00 PM"
"05/03/2020 00:00:00","30/12/1899 15:29:00","Thursday","15300","orange pound","1","4500","3:30:00 PM"
"27/02/2020 00:00:00","30/12/1899 15:47:00","Thursday","19600","orange pound","1","4500","4:00:00 PM"
"23/01/2020 00:00:00","30/12/1899 15:53:00","Thursday","14800","orange pound","1","4500","4:00:00 PM"
"25/07/2019 00:00:00","30/12/1899 16:03:00","Thursday","20000","orange pound","1","4500","4:30:00 PM"
"11/07/2019 00:00:00","30/12/1899 16:10:00","Thursday","15800","orange pound","1","4500","4:30:00 PM"
"29/08/2019 00:00:00","30/12/1899 16:15:00","Thursday","19000","orange pound","1","4500","4:30:00 PM"
"19/09/2019 00:00:00","30/12/1899 16:27:00","Thursday","34600","orange pound","1","4500","4:30:00 PM"
"24/10/2019 00:00:00","30/12/1899 16:35:00","Thursday","15300","orange pound","1","4500","5:00:00 PM"
"09/04/2020 00:00:00","30/12/1899 16:44:00","Thursday","24100","orange pound","1","4500","5:00:00 PM"
"02/08/2019 00:00:00","30/12/1899 11:06:00","Friday","18000","orange pound","1","4500","11:30:00 AM"
"03/01/2020 00:00:00","30/12/1899 11:14:00","Friday","15500","orange pound","1","4500","11:30:00 AM"
"07/02/2020 00:00:00","30/12/1899 11:14:00","Friday","16300","orange pound","1","4500","11:30:00 AM"
"21/02/2020 00:00:00","30/12/1899 11:14:00","Friday","15300","orange pound","1","4500","11:30:00 AM"
"25/10/2019 00:00:00","30/12/1899 11:16:00","Friday","27300","orange pound","1","4500","11:30:00 AM"
"03/01/2020 00:00:00","30/12/1899 11:17:00","Friday","20300","orange pound","1","4500","11:30:00 AM"
"20/12/2019 00:00:00","30/12/1899 11:18:00","Friday","16800","orange pound","1","4500","11:30:00 AM"
"30/08/2019 00:00:00","30/12/1899 11:18:00","Friday","39300","orange pound","1","4500","11:30:00 AM"
"26/07/2019 00:00:00","30/12/1899 11:23:00","Friday","73200","orange pound","1","4500","11:30:00 AM"
"26/07/2019 00:00:00","30/12/1899 11:26:00","Friday","25300","orange pound","1","4500","11:30:00 AM"
"26/07/2019 00:00:00","30/12/1899 11:31:00","Friday","22800","orange pound","1","4500","12:00:00 PM"
"09/08/2019 00:00:00","30/12/1899 11:34:00","Friday","17000","orange pound","1","4500","12:00:00 PM"
"08/11/2019 00:00:00","30/12/1899 11:36:00","Friday","22800","orange pound","1","4500","12:00:00 PM"
"26/07/2019 00:00:00","30/12/1899 11:37:00","Friday","15000","orange pound","1","4500","12:00:00 PM"
"17/04/2020 00:00:00","30/12/1899 11:45:00","Friday","20100","orange pound","1","4500","12:00:00 PM"
"13/03/2020 00:00:00","30/12/1899 11:46:00","Friday","23800","orange pound","1","4500","12:00:00 PM"
"17/01/2020 00:00:00","30/12/1899 11:46:00","Friday","14800","orange pound","1","4500","12:00:00 PM"
"01/05/2020 00:00:00","30/12/1899 11:47:00","Friday","19800","orange pound","1","4500","12:00:00 PM"
"15/11/2019 00:00:00","30/12/1899 11:50:00","Friday","18500","orange pound","1","4500","12:00:00 PM"
"23/08/2019 00:00:00","30/12/1899 11:53:00","Friday","57700","orange pound","1","4500","12:00:00 PM"
"01/05/2020 00:00:00","30/12/1899 12:00:00","Friday","30800","orange pound","1","4500","12:30:00 PM"
"06/03/2020 00:00:00","30/12/1899 12:02:00","Friday","16800","orange pound","1","4500","12:30:00 PM"
"19/07/2019 00:00:00","30/12/1899 12:11:00","Friday","15800","orange pound","1","4500","12:30:00 PM"
"17/04/2020 00:00:00","30/12/1899 12:12:00","Friday","19300","orange pound","1","4500","12:30:00 PM"
"22/11/2019 00:00:00","30/12/1899 12:25:00","Friday","21000","orange pound","1","4500","12:30:00 PM"
"02/08/2019 00:00:00","30/12/1899 12:31:00","Friday","19900","orange pound","1","4500","1:00:00 PM"
"20/03/2020 00:00:00","30/12/1899 12:33:00","Friday","16100","orange pound","1","4500","1:00:00 PM"
"20/03/2020 00:00:00","30/12/1899 12:34:00","Friday","17000","orange pound","1","4500","1:00:00 PM"
"13/03/2020 00:00:00","30/12/1899 12:37:00","Friday","25100","orange pound","1","4500","1:00:00 PM"
"07/02/2020 00:00:00","30/12/1899 12:39:00","Friday","33300","orange pound","1","4500","1:00:00 PM"
"19/07/2019 00:00:00","30/12/1899 12:44:00","Friday","20600","orange pound","1","4500","1:00:00 PM"
"27/12/2019 00:00:00","30/12/1899 12:45:00","Friday","15800","orange pound","1","4500","1:00:00 PM"
"23/08/2019 00:00:00","30/12/1899 12:47:00","Friday","19800","orange pound","1","4500","1:00:00 PM"
"06/12/2019 00:00:00","30/12/1899 12:51:00","Friday","16300","orange pound","1","4500","1:00:00 PM"
"14/02/2020 00:00:00","30/12/1899 12:58:00","Friday","23300","orange pound","1","4500","1:00:00 PM"
"01/05/2020 00:00:00","30/12/1899 13:05:00","Friday","28400","orange pound","1","4500","1:30:00 PM"
"27/09/2019 00:00:00","30/12/1899 13:07:00","Friday","15800","orange pound","1","4500","1:30:00 PM"
"14/02/2020 00:00:00","30/12/1899 13:12:00","Friday","20300","orange pound","1","4500","1:30:00 PM"
"17/04/2020 00:00:00","30/12/1899 13:18:00","Friday","15500","orange pound","1","4500","1:30:00 PM"
"21/02/2020 00:00:00","30/12/1899 13:20:00","Friday","20000","orange pound","1","4500","1:30:00 PM"
"26/07/2019 00:00:00","30/12/1899 13:24:00","Friday","28100","orange pound","1","4500","1:30:00 PM"
"06/03/2020 00:00:00","30/12/1899 13:24:00","Friday","21100","orange pound","1","4500","1:30:00 PM"
"16/08/2019 00:00:00","30/12/1899 13:27:00","Friday","15800","orange pound","1","4500","1:30:00 PM"
"28/02/2020 00:00:00","30/12/1899 13:36:00","Friday","16100","orange pound","1","4500","2:00:00 PM"
"17/04/2020 00:00:00","30/12/1899 13:38:00","Friday","20600","orange pound","1","4500","2:00:00 PM"
"31/01/2020 00:00:00","30/12/1899 13:39:00","Friday","15000","orange pound","1","4500","2:00:00 PM"
"13/03/2020 00:00:00","30/12/1899 13:43:00","Friday","15300","orange pound","1","4500","2:00:00 PM"
"24/04/2020 00:00:00","30/12/1899 14:03:00","Friday","14000","orange pound","1","4500","2:30:00 PM"
"11/10/2019 00:00:00","30/12/1899 14:09:00","Friday","20800","orange pound","1","4500","2:30:00 PM"
"31/01/2020 00:00:00","30/12/1899 14:15:00","Friday","16800","orange pound","1","4500","2:30:00 PM"
"03/01/2020 00:00:00","30/12/1899 14:17:00","Friday","43100","orange pound","1","4500","2:30:00 PM"
"17/01/2020 00:00:00","30/12/1899 14:17:00","Friday","15300","orange pound","1","4500","2:30:00 PM"
"03/01/2020 00:00:00","30/12/1899 14:18:00","Friday","18000","orange pound","1","4500","2:30:00 PM"
"20/03/2020 00:00:00","30/12/1899 14:19:00","Friday","14800","orange pound","1","4500","2:30:00 PM"
"20/12/2019 00:00:00","30/12/1899 14:29:00","Friday","19300","orange pound","1","4500","2:30:00 PM"
"11/10/2019 00:00:00","30/12/1899 14:29:00","Friday","15500","orange pound","1","4500","2:30:00 PM"
"13/03/2020 00:00:00","30/12/1899 14:37:00","Friday","22800","orange pound","1","4500","3:00:00 PM"
"21/02/2020 00:00:00","30/12/1899 14:41:00","Friday","15800","orange pound","1","4500","3:00:00 PM"
"10/04/2020 00:00:00","30/12/1899 14:55:00","Friday","14300","orange pound","1","4500","3:00:00 PM"
"11/10/2019 00:00:00","30/12/1899 15:00:00","Friday","14800","orange pound","1","4500","3:30:00 PM"
"30/08/2019 00:00:00","30/12/1899 15:00:00","Friday","23100","orange pound","1","4500","3:30:00 PM"
"08/11/2019 00:00:00","30/12/1899 15:02:00","Friday","27800","orange pound","1","4500","3:30:00 PM"
"06/12/2019 00:00:00","30/12/1899 15:25:00","Friday","13800","orange pound","1","4500","3:30:00 PM"
"20/03/2020 00:00:00","30/12/1899 15:40:00","Friday","14000","orange pound","1","4500","4:00:00 PM"
"07/02/2020 00:00:00","30/12/1899 15:40:00","Friday","26300","orange pound","1","4500","4:00:00 PM"
"03/01/2020 00:00:00","30/12/1899 15:41:00","Friday","16100","orange pound","1","4500","4:00:00 PM"
"13/03/2020 00:00:00","30/12/1899 15:58:00","Friday","19600","orange pound","1","4500","4:00:00 PM"
"10/04/2020 00:00:00","30/12/1899 16:13:00","Friday","31600","orange pound","1","4500","4:30:00 PM"
"13/03/2020 00:00:00","30/12/1899 16:25:00","Friday","17100","orange pound","1","4500","4:30:00 PM"
"03/01/2020 00:00:00","30/12/1899 16:25:00","Friday","15100","orange pound","1","4500","4:30:00 PM"
"06/09/2019 00:00:00","30/12/1899 16:29:00","Friday","39700","orange pound","1","4500","4:30:00 PM"
"07/02/2020 00:00:00","30/12/1899 16:41:00","Friday","21800","orange pound","1","4500","5:00:00 PM"
"20/12/2019 00:00:00","30/12/1899 16:43:00","Friday","31100","orange pound","1","4500","5:00:00 PM"
"31/01/2020 00:00:00","30/12/1899 16:45:00","Friday","15000","orange pound","1","4500","5:00:00 PM"
"23/03/2020 00:00:00","30/12/1899 11:06:00","Monday","14500","orange pound","1","4500","11:30:00 AM"
"14/10/2019 00:00:00","30/12/1899 11:08:00","Monday","26000","orange pound","1","4500","11:30:00 AM"
"18/11/2019 00:00:00","30/12/1899 11:11:00","Monday","18000","orange pound","1","4500","11:30:00 AM"
"07/10/2019 00:00:00","30/12/1899 11:12:00","Monday","19800","orange pound","1","4500","11:30:00 AM"
"29/07/2019 00:00:00","30/12/1899 11:12:00","Monday","24100","orange pound","1","4500","11:30:00 AM"
"05/08/2019 00:00:00","30/12/1899 11:16:00","Monday","23100","orange pound","1","4500","11:30:00 AM"
"28/10/2019 00:00:00","30/12/1899 11:17:00","Monday","14800","orange pound","1","4500","11:30:00 AM"
"20/04/2020 00:00:00","30/12/1899 11:17:00","Monday","25100","orange pound","1","4500","11:30:00 AM"
"30/03/2020 00:00:00","30/12/1899 11:22:00","Monday","17300","orange pound","1","4500","11:30:00 AM"
"21/10/2019 00:00:00","30/12/1899 11:27:00","Monday","17300","orange pound","1","4500","11:30:00 AM"
"30/12/2019 00:00:00","30/12/1899 11:27:00","Monday","19800","orange pound","1","4500","11:30:00 AM"
"27/04/2020 00:00:00","30/12/1899 11:28:00","Monday","18300","orange pound","1","4500","11:30:00 AM"
"10/02/2020 00:00:00","30/12/1899 11:31:00","Monday","15300","orange pound","1","4500","12:00:00 PM"
"21/10/2019 00:00:00","30/12/1899 11:34:00","Monday","22800","orange pound","1","4500","12:00:00 PM"
"14/10/2019 00:00:00","30/12/1899 11:40:00","Monday","14800","orange pound","1","4500","12:00:00 PM"
"10/02/2020 00:00:00","30/12/1899 11:41:00","Monday","19300","orange pound","1","4500","12:00:00 PM"
"04/11/2019 00:00:00","30/12/1899 11:53:00","Monday","15000","orange pound","1","4500","12:00:00 PM"
"29/07/2019 00:00:00","30/12/1899 12:02:00","Monday","14800","orange pound","1","4500","12:30:00 PM"
"19/08/2019 00:00:00","30/12/1899 12:08:00","Monday","21300","orange pound","1","4500","12:30:00 PM"
"27/04/2020 00:00:00","30/12/1899 12:08:00","Monday","14800","orange pound","1","4500","12:30:00 PM"
"19/08/2019 00:00:00","30/12/1899 12:10:00","Monday","19300","orange pound","1","4500","12:30:00 PM"
"02/09/2019 00:00:00","30/12/1899 12:12:00","Monday","31400","orange pound","1","4500","12:30:00 PM"
"29/07/2019 00:00:00","30/12/1899 12:15:00","Monday","18300","orange pound","1","4500","12:30:00 PM"
"28/10/2019 00:00:00","30/12/1899 12:15:00","Monday","18300","orange pound","1","4500","12:30:00 PM"
"22/07/2019 00:00:00","30/12/1899 12:16:00","Monday","19300","orange pound","1","4500","12:30:00 PM"
"27/01/2020 00:00:00","30/12/1899 12:17:00","Monday","27600","orange pound","1","4500","12:30:00 PM"
"19/08/2019 00:00:00","30/12/1899 12:21:00","Monday","15800","orange pound","1","4500","12:30:00 PM"
"29/07/2019 00:00:00","30/12/1899 12:22:00","Monday","27900","orange pound","1","4500","12:30:00 PM"
"22/07/2019 00:00:00","30/12/1899 12:24:00","Monday","18300","orange pound","1","4500","12:30:00 PM"
"24/02/2020 00:00:00","30/12/1899 12:26:00","Monday","29900","orange pound","1","4500","12:30:00 PM"
"06/01/2020 00:00:00","30/12/1899 12:30:00","Monday","30800","orange pound","1","4500","1:00:00 PM"
"12/08/2019 00:00:00","30/12/1899 12:41:00","Monday","15800","orange pound","1","4500","1:00:00 PM"
"20/01/2020 00:00:00","30/12/1899 12:46:00","Monday","14800","orange pound","1","4500","1:00:00 PM"
"30/09/2019 00:00:00","30/12/1899 12:47:00","Monday","17300","orange pound","1","4500","1:00:00 PM"
"02/03/2020 00:00:00","30/12/1899 12:51:00","Monday","27800","orange pound","1","4500","1:00:00 PM"
"25/11/2019 00:00:00","30/12/1899 12:54:00","Monday","26300","orange pound","1","4500","1:00:00 PM"
"29/07/2019 00:00:00","30/12/1899 12:54:00","Monday","15800","orange pound","1","4500","1:00:00 PM"
"02/03/2020 00:00:00","30/12/1899 13:00:00","Monday","15800","orange pound","1","4500","1:30:00 PM"
"02/12/2019 00:00:00","30/12/1899 13:06:00","Monday","20600","orange pound","1","4500","1:30:00 PM"
"04/11/2019 00:00:00","30/12/1899 13:17:00","Monday","17500","orange pound","1","4500","1:30:00 PM"
"16/12/2019 00:00:00","30/12/1899 13:21:00","Monday","16800","orange pound","1","4500","1:30:00 PM"
"27/04/2020 00:00:00","30/12/1899 13:22:00","Monday","14500","orange pound","1","4500","1:30:00 PM"
"21/10/2019 00:00:00","30/12/1899 13:28:00","Monday","14800","orange pound","1","4500","1:30:00 PM"
"09/12/2019 00:00:00","30/12/1899 13:35:00","Monday","29800","orange pound","1","4500","2:00:00 PM"
"23/12/2019 00:00:00","30/12/1899 13:37:00","Monday","27300","orange pound","1","4500","2:00:00 PM"
"30/03/2020 00:00:00","30/12/1899 13:38:00","Monday","14500","orange pound","1","4500","2:00:00 PM"
"23/09/2019 00:00:00","30/12/1899 13:41:00","Monday","24600","orange pound","1","4500","2:00:00 PM"
"30/09/2019 00:00:00","30/12/1899 13:43:00","Monday","27600","orange pound","1","4500","2:00:00 PM"
"20/01/2020 00:00:00","30/12/1899 13:59:00","Monday","19300","orange pound","1","4500","2:00:00 PM"
"25/11/2019 00:00:00","30/12/1899 14:00:00","Monday","14800","orange pound","1","4500","2:30:00 PM"
"30/03/2020 00:00:00","30/12/1899 14:08:00","Monday","32400","orange pound","1","4500","2:30:00 PM"
"19/08/2019 00:00:00","30/12/1899 14:16:00","Monday","23800","orange pound","1","4500","2:30:00 PM"
"03/02/2020 00:00:00","30/12/1899 14:26:00","Monday","16300","orange pound","1","4500","2:30:00 PM"
"17/02/2020 00:00:00","30/12/1899 14:29:00","Monday","20300","orange pound","1","4500","2:30:00 PM"
"16/12/2019 00:00:00","30/12/1899 14:31:00","Monday","23600","orange pound","1","4500","3:00:00 PM"
"16/12/2019 00:00:00","30/12/1899 14:32:00","Monday","19500","orange pound","1","4500","3:00:00 PM"
"06/04/2020 00:00:00","30/12/1899 14:41:00","Monday","14500","orange pound","1","4500","3:00:00 PM"
"23/12/2019 00:00:00","30/12/1899 15:03:00","Monday","14000","orange pound","1","4500","3:30:00 PM"
"30/12/2019 00:00:00","30/12/1899 15:22:00","Monday","26100","orange pound","1","4500","3:30:00 PM"
"19/08/2019 00:00:00","30/12/1899 15:30:00","Monday","18800","orange pound","1","4500","4:00:00 PM"
"24/02/2020 00:00:00","30/12/1899 15:55:00","Monday","19300","orange pound","1","4500","4:00:00 PM"
"26/08/2019 00:00:00","30/12/1899 16:11:00","Monday","22800","orange pound","1","4500","4:30:00 PM"
"23/09/2019 00:00:00","30/12/1899 16:13:00","Monday","22300","orange pound","1","4500","4:30:00 PM"
"02/03/2020 00:00:00","30/12/1899 16:40:00","Monday","16300","orange pound","1","4500","5:00:00 PM"
"11/11/2019 00:00:00","30/12/1899 17:25:00","Monday","28300","orange pound","1","4500","5:30:00 PM"
